;EPASWMM Time Series Data - 10 febbraio 2023

02/10/2023 06:30	11.569
02/10/2023 07:00	11.941
02/10/2023 07:30	10.414
02/10/2023 08:00	14.668
02/10/2023 08:30	11.760
02/10/2023 09:00	10.000
02/10/2023 09:30	8.129
02/10/2023 10:00	11.245
02/10/2023 10:30	5.861
02/10/2023 11:00	5.200
02/10/2023 11:30	4.949
